sis_id,school_id,student_id,section_id,attendance_date,attendance_type,attendance_status,excuse_code
att-fb54799e9d,3e0d6,b81e4a,2b24a0b6,2025-04-07,section,present,
att-a08e4bbd6f,3e0d6,c119a6,2b24a0b6,2025-04-07,section,present,
att-3096009e16,3e0d6,5069bc,2b24a0b6,2025-04-07,section,present,
att-a7e5f72654,3e0d6,ba34e8,2b24a0b6,2025-04-07,section,present,
att-7816c7cb1d,3e0d6,215bf2,2b24a0b6,2025-04-07,section,present,
att-8187d6fc91,3e0d6,2cc5af,2b24a0b6,2025-04-07,section,present,
att-993a424e8a,3e0d6,80ab59,2b24a0b6,2025-04-07,section,present,
att-906ffe9aa7,3e0d6,54c586,2b24a0b6,2025-04-07,section,present,
att-55d44dde63,3e0d6,b26d72,2b24a0b6,2025-04-07,section,present,
att-aae1daa8d6,3e0d6,ca12d5,2b24a0b6,2025-04-07,section,present,
att-b1d82228e6,3e0d6,a4e5e8,2b24a0b6,2025-04-07,section,present,
att-7245d4c1e8,3e0d6,f31258,2b24a0b6,2025-04-07,section,present,
att-6bc343ff53,3e0d6,36c919,2b24a0b6,2025-04-07,section,present,
att-871f80b036,3e0d6,28a356,6a6bd72c,2025-04-07,section,present,
att-af2d80a54c,3e0d6,f94914,6a6bd72c,2025-04-07,section,present,
att-fb27de1b74,3e0d6,785649,6a6bd72c,2025-04-07,section,present,
att-c650c24a12,3e0d6,47a7e8,6a6bd72c,2025-04-07,section,present,
att-69480c821f,3e0d6,f72cf5,6a6bd72c,2025-04-07,section,present,
att-a49ce51d3e,3e0d6,4de41b,6a6bd72c,2025-04-07,section,present,
att-07cf7082c0,3e0d6,533206,6a6bd72c,2025-04-07,section,present,
att-bfa7e93eaa,3e0d6,4d1851,6a6bd72c,2025-04-07,section,present,
att-179e73a563,3e0d6,f47343,6a6bd72c,2025-04-07,section,tardy,EXC-282
att-57fa1ec93d,3e0d6,423c13,6a6bd72c,2025-04-07,section,present,
att-f8475b1527,3e0d6,95de6e,6a6bd72c,2025-04-07,section,present,
att-70c993070c,3e0d6,bfa11d,6a6bd72c,2025-04-07,section,tardy,EXC-497
att-3c2d4ab606,3e0d6,cc08ff,6a6bd72c,2025-04-07,section,present,
att-39114e99d1,3e0d6,5b0e66,6a6bd72c,2025-04-07,section,present,
att-82da907f70,3e0d6,df307d,6a6bd72c,2025-04-07,section,present,
att-6496e66f9b,3e0d6,9f18c5,4a67d359,2025-04-07,section,present,
att-1f0fe34e10,3e0d6,46d3bc,4a67d359,2025-04-07,section,present,
att-d87bf7ed9c,3e0d6,0f6a96,4a67d359,2025-04-07,section,present,
att-c2817fe443,3e0d6,c1060d,4a67d359,2025-04-07,section,present,
att-4d67b81068,3e0d6,3fceb0,4a67d359,2025-04-07,section,present,
att-271a7cee01,3e0d6,55361d,4a67d359,2025-04-07,section,absent,EXC-290
att-4fab05430c,3e0d6,e895d7,4a67d359,2025-04-07,section,present,
att-1afb48f7cb,3e0d6,d22597,4a67d359,2025-04-07,section,present,
att-0c0b9897be,3e0d6,ee2812,4a67d359,2025-04-07,section,present,
att-5b1025efe8,3e0d6,ee0236,4a67d359,2025-04-07,section,present,
att-9ee81aaaa2,3e0d6,680a0f,4a67d359,2025-04-07,section,present,
att-35b280cff6,3e0d6,37ef23,4a67d359,2025-04-07,section,present,
att-3d69672eee,3e0d6,81ba45,4a67d359,2025-04-07,section,present,
att-738b47c4e6,3e0d6,8441a8,4a67d359,2025-04-07,section,present,
att-394e6f3e00,3e0d6,d8eba7,4a67d359,2025-04-07,section,present,
att-6d413b54f8,3e0d6,0cf7f8,aee205bb,2025-04-07,section,present,
att-8511bcb40b,3e0d6,46dce1,aee205bb,2025-04-07,section,present,
att-1cc3d5a8bb,3e0d6,99d327,aee205bb,2025-04-07,section,present,
att-69f4a69780,3e0d6,e05df0,aee205bb,2025-04-07,section,present,
att-1b00f2a83a,3e0d6,456f0b,aee205bb,2025-04-07,section,present,
att-84b8cf5126,3e0d6,704f67,aee205bb,2025-04-07,section,present,
att-97fe809ad5,3e0d6,32bc47,aee205bb,2025-04-07,section,present,
att-f23f3cc932,3e0d6,e5d030,aee205bb,2025-04-07,section,present,
att-d888232eb2,3e0d6,a642b2,aee205bb,2025-04-07,section,present,
att-6c68e51d45,3e0d6,3091d8,aee205bb,2025-04-07,section,present,
att-59507ef760,3e0d6,fa54fc,aee205bb,2025-04-07,section,tardy,EXC-310
att-fcc56bfd16,3e0d6,3b17df,aee205bb,2025-04-07,section,present,
att-67462ce19b,3e0d6,775caa,aee205bb,2025-04-07,section,present,
att-3424bbbe52,3e0d6,e48c46,aee205bb,2025-04-07,section,present,
att-8f0acc6fd7,3e0d6,1017cb,aee205bb,2025-04-07,section,present,
att-d6f0146025,3e0d6,738790,b30d2b94,2025-04-07,section,present,
att-993d49b285,3e0d6,6aa41e,b30d2b94,2025-04-07,section,present,
att-8eec1330f7,3e0d6,cf01f2,b30d2b94,2025-04-07,section,present,
att-21cc5a5db5,3e0d6,84cd93,b30d2b94,2025-04-07,section,present,
att-5e28c8578f,3e0d6,43d4b3,b30d2b94,2025-04-07,section,absent,EXC-441
att-1a1af5a174,3e0d6,cafc14,b30d2b94,2025-04-07,section,present,
att-a1aa4df34a,3e0d6,5158b7,b30d2b94,2025-04-07,section,tardy,EXC-285
att-c36020cf32,3e0d6,22cb8e,b30d2b94,2025-04-07,section,absent,EXC-105
att-826acec369,3e0d6,828fe7,b30d2b94,2025-04-07,section,present,
att-90d3be1498,3e0d6,7b78eb,b30d2b94,2025-04-07,section,present,
att-1e354476e5,3e0d6,cbfe23,b30d2b94,2025-04-07,section,present,
att-c475a0b5cf,3e0d6,1a7174,b30d2b94,2025-04-07,section,present,
att-b0c733227c,3e0d6,32c496,b30d2b94,2025-04-07,section,present,
att-82bed70fe5,3e0d6,c17730,b30d2b94,2025-04-07,section,present,
att-2eda8bf4e8,3e0d6,cb0901,b30d2b94,2025-04-07,section,present,
att-4f81768b3c,3e0d6,d17679,dccbab04,2025-04-07,section,absent,EXC-870
att-030a9b0804,3e0d6,892faf,dccbab04,2025-04-07,section,present,
att-da59f39bb2,3e0d6,55d844,dccbab04,2025-04-07,section,tardy,EXC-286
att-7cf2949951,3e0d6,04eb11,dccbab04,2025-04-07,section,present,
att-1b335130c6,3e0d6,7aaa84,dccbab04,2025-04-07,section,present,
att-2c2eebc621,3e0d6,017542,dccbab04,2025-04-07,section,present,
att-29f226b5a9,3e0d6,37c7e6,dccbab04,2025-04-07,section,present,
att-7d98e5e09c,3e0d6,ac91eb,dccbab04,2025-04-07,section,present,
att-94f538f435,3e0d6,48eb9d,dccbab04,2025-04-07,section,present,
att-5a5d9a7192,3e0d6,1e57a7,dccbab04,2025-04-07,section,present,
att-4a9922bc4d,3e0d6,002fcc,dccbab04,2025-04-07,section,present,
att-9c7a4f11f2,3e0d6,e5140c,dccbab04,2025-04-07,section,present,
att-f113a2673a,3e0d6,e5c236,dccbab04,2025-04-07,section,present,
att-1af0a8a6d8,3e0d6,42acf4,dccbab04,2025-04-07,section,present,
att-690dd69740,3e0d6,c52e8e,dccbab04,2025-04-07,section,present,
att-a0f93b84de,3e0d6,6ec84e,bef6b3f1,2025-04-07,section,present,
att-f066e38d5f,3e0d6,19aba3,bef6b3f1,2025-04-07,section,present,
att-58e582b716,3e0d6,05c361,bef6b3f1,2025-04-07,section,present,
att-11bb21513d,3e0d6,9c08b6,bef6b3f1,2025-04-07,section,absent,EXC-869
att-cb17c4f046,3e0d6,a81a3c,bef6b3f1,2025-04-07,section,present,
att-cf8249d686,3e0d6,190f56,bef6b3f1,2025-04-07,section,present,
att-d2d5f8289f,3e0d6,d8c9c2,bef6b3f1,2025-04-07,section,present,
att-82cb811a27,3e0d6,cc5138,bef6b3f1,2025-04-07,section,present,
att-d8e988446a,3e0d6,d491cd,bef6b3f1,2025-04-07,section,present,
att-6ca5eacd7d,3e0d6,85388d,bef6b3f1,2025-04-07,section,present,
att-ce6c9c716a,3e0d6,bc25ad,bef6b3f1,2025-04-07,section,present,
att-aa9c629e91,3e0d6,ee3e8c,bef6b3f1,2025-04-07,section,present,
att-a88326de32,3e0d6,ef9f5d,bef6b3f1,2025-04-07,section,present,
att-5d76d65924,3e0d6,7c231f,bef6b3f1,2025-04-07,section,present,
att-cbaf0f2124,3e0d6,f2d3e3,bef6b3f1,2025-04-07,section,present,
att-67ac1b9a0e,63dbd,24ce06,64aecfaf,2025-04-07,section,present,
att-a95bbd0f8b,63dbd,ce2011,64aecfaf,2025-04-07,section,present,
att-871a07f664,63dbd,54485e,64aecfaf,2025-04-07,section,present,
att-8cafbc01de,63dbd,2e7f66,64aecfaf,2025-04-07,section,present,
att-5a46160f37,63dbd,b4c873,64aecfaf,2025-04-07,section,present,
att-b51f0553f3,63dbd,0eae0f,64aecfaf,2025-04-07,section,absent,EXC-878
att-7317fcf231,63dbd,444be7,64aecfaf,2025-04-07,section,tardy,EXC-903
att-36d24c7a64,63dbd,32d159,64aecfaf,2025-04-07,section,absent,EXC-178
att-d9cea58f92,63dbd,73c95f,64aecfaf,2025-04-07,section,present,
att-d085671a60,63dbd,f79111,64aecfaf,2025-04-07,section,present,
att-5d48f7115b,63dbd,95dc7c,64aecfaf,2025-04-07,section,present,
att-6a80bf5659,63dbd,e8fbae,64aecfaf,2025-04-07,section,present,
att-8bf0cdf79b,63dbd,8579cf,64aecfaf,2025-04-07,section,present,
att-1fd8038d60,63dbd,2bc4f2,64aecfaf,2025-04-07,section,present,
att-2df54af98d,63dbd,aeb5ee,64aecfaf,2025-04-07,section,present,
att-1e34c7056e,63dbd,6c7639,1b3ad4a8,2025-04-07,section,present,
att-e5da2c01a0,63dbd,0ef8e3,1b3ad4a8,2025-04-07,section,present,
att-8b0085af80,63dbd,17860c,1b3ad4a8,2025-04-07,section,present,
att-54584d2312,63dbd,e30303,1b3ad4a8,2025-04-07,section,absent,EXC-542
att-f473cc4826,63dbd,6cd7c9,1b3ad4a8,2025-04-07,section,present,
att-629a8713ca,63dbd,50ca28,1b3ad4a8,2025-04-07,section,absent,EXC-984
att-9a15612087,63dbd,41c6fe,1b3ad4a8,2025-04-07,section,present,
att-ccadd290fc,63dbd,47012b,1b3ad4a8,2025-04-07,section,present,
att-c77df03afa,63dbd,76362c,1b3ad4a8,2025-04-07,section,present,
att-3c0c3e6025,63dbd,abd532,1b3ad4a8,2025-04-07,section,present,
att-607c1e0880,63dbd,4581cb,1b3ad4a8,2025-04-07,section,present,
att-e0591b8629,63dbd,a0ece4,1b3ad4a8,2025-04-07,section,present,
att-fb22133cf5,63dbd,4cf203,1b3ad4a8,2025-04-07,section,present,
att-7b3e3e52dd,63dbd,1aaeb8,1b3ad4a8,2025-04-07,section,present,
att-2013497fcf,63dbd,71e6f0,1b3ad4a8,2025-04-07,section,present,
att-8553d70547,63dbd,366dca,a7a4e939,2025-04-07,section,present,
att-87072e1369,63dbd,583bad,a7a4e939,2025-04-07,section,present,
att-207933370b,63dbd,279358,a7a4e939,2025-04-07,section,present,
att-d8ac1a907a,63dbd,00efef,a7a4e939,2025-04-07,section,present,
att-49277de2ba,63dbd,97735a,a7a4e939,2025-04-07,section,present,
att-b1eb4d7fa1,63dbd,be9014,a7a4e939,2025-04-07,section,present,
att-96adc6a4aa,63dbd,de810a,a7a4e939,2025-04-07,section,present,
att-48a025fd6f,63dbd,03fcff,a7a4e939,2025-04-07,section,present,
att-4abaf0917f,63dbd,281c6d,a7a4e939,2025-04-07,section,present,
att-ec8213ff92,63dbd,7f6376,a7a4e939,2025-04-07,section,present,
att-469fc4d694,63dbd,ebf046,a7a4e939,2025-04-07,section,tardy,EXC-688
att-f0b41145be,63dbd,87add0,a7a4e939,2025-04-07,section,tardy,EXC-698
att-f890b16f59,63dbd,4ba39c,a7a4e939,2025-04-07,section,absent,EXC-916
att-5242cb17ca,63dbd,0183cd,a7a4e939,2025-04-07,section,present,
att-3855c442ce,63dbd,64aff1,a7a4e939,2025-04-07,section,present,
att-e2a63679d7,63dbd,360483,0c5e922e,2025-04-07,section,present,
att-ff5b59c67d,63dbd,af08da,0c5e922e,2025-04-07,section,present,
att-4ac99df617,63dbd,1c3427,0c5e922e,2025-04-07,section,present,
att-ff6b6c74f6,63dbd,e9504d,0c5e922e,2025-04-07,section,present,
att-a7101abec4,63dbd,8d0394,0c5e922e,2025-04-07,section,present,
att-8e1b7022ec,63dbd,e57468,0c5e922e,2025-04-07,section,present,
att-11336ba633,63dbd,cdc92b,0c5e922e,2025-04-07,section,present,
att-6a77933dd6,63dbd,001cac,0c5e922e,2025-04-07,section,present,
att-30fd2469c2,63dbd,86d151,0c5e922e,2025-04-07,section,present,
att-c658626c18,63dbd,b44a3a,0c5e922e,2025-04-07,section,present,
att-c631cce170,63dbd,7f8793,0c5e922e,2025-04-07,section,present,
att-40a1f6ebc6,63dbd,4a5cfd,0c5e922e,2025-04-07,section,present,
att-6ac2d8982f,63dbd,7e0b3d,0c5e922e,2025-04-07,section,present,
att-9adcaedd42,63dbd,57cc43,0c5e922e,2025-04-07,section,tardy,EXC-836
att-49ce6983ed,63dbd,1b33b8,0c5e922e,2025-04-07,section,absent,EXC-533
att-998bcb1a15,63dbd,f5dc7b,0b87a099,2025-04-07,section,present,
att-5e4e4a7340,63dbd,14a43a,0b87a099,2025-04-07,section,present,
att-aabfc32474,63dbd,4410fb,0b87a099,2025-04-07,section,present,
att-8f6e913e6c,63dbd,fc49c7,0b87a099,2025-04-07,section,present,
att-1316e3871f,63dbd,301c50,0b87a099,2025-04-07,section,present,
att-cce1cc736b,63dbd,d80256,0b87a099,2025-04-07,section,present,
att-f7f882f212,63dbd,c4a73b,0b87a099,2025-04-07,section,present,
att-d2bcc54b27,63dbd,5f5cc1,0b87a099,2025-04-07,section,tardy,EXC-551
att-a8b8e299bc,63dbd,4ce581,0b87a099,2025-04-07,section,present,
att-fef167087e,63dbd,5f28c0,0b87a099,2025-04-07,section,absent,EXC-797
att-67a87262ea,63dbd,24a188,0b87a099,2025-04-07,section,present,
att-163a5b938c,63dbd,19eb82,0b87a099,2025-04-07,section,present,
att-eb48219220,63dbd,6ea75e,0b87a099,2025-04-07,section,present,
att-72620a5bee,63dbd,580d1c,0b87a099,2025-04-07,section,present,
att-ebb280acfa,63dbd,a097d0,0b87a099,2025-04-07,section,present,
att-be0cf709d6,63dbd,53e002,ddd76426,2025-04-07,section,present,
att-a7539f113b,63dbd,7f210f,ddd76426,2025-04-07,section,present,
att-d1334f327f,63dbd,55198b,ddd76426,2025-04-07,section,present,
att-1ed6129870,63dbd,187fa2,ddd76426,2025-04-07,section,present,
att-af9e6775fe,63dbd,77cc56,ddd76426,2025-04-07,section,present,
att-35bf0dc968,63dbd,1cf2b6,ddd76426,2025-04-07,section,present,
att-835067573c,63dbd,6e6a7b,ddd76426,2025-04-07,section,present,
att-77164b43b7,63dbd,fe1e29,ddd76426,2025-04-07,section,tardy,EXC-403
att-ff15aa9f02,63dbd,7e6bf8,ddd76426,2025-04-07,section,present,
att-24e7e836b0,63dbd,05e22b,ddd76426,2025-04-07,section,present,
att-bfff75d508,63dbd,c74cb4,ddd76426,2025-04-07,section,present,
att-872cce7a21,63dbd,bd8550,ddd76426,2025-04-07,section,present,
att-4a0935f0e1,63dbd,ca68e2,ddd76426,2025-04-07,section,present,
att-fcf3476a13,63dbd,8cf39a,ddd76426,2025-04-07,section,present,
att-d49afabae3,63dbd,cad5ae,ddd76426,2025-04-07,section,present,
att-f991ed8c1d,63dbd,8b34ae,29951f10,2025-04-07,section,present,
att-f16a2109ac,63dbd,bf922a,29951f10,2025-04-07,section,present,
att-6fdb0bae08,63dbd,34bdb6,29951f10,2025-04-07,section,present,
att-9ffbc09603,63dbd,907a49,29951f10,2025-04-07,section,present,
att-35e6f101a1,63dbd,565532,29951f10,2025-04-07,section,present,
att-0fd66bf536,63dbd,9a4e20,29951f10,2025-04-07,section,present,
att-d12189265c,63dbd,5e4185,29951f10,2025-04-07,section,present,
att-4c7b967cde,63dbd,ff0456,29951f10,2025-04-07,section,present,
att-e1fa6c404c,63dbd,cde3c1,29951f10,2025-04-07,section,present,
att-d12ffbd534,63dbd,683194,29951f10,2025-04-07,section,present,
att-280a59b1aa,63dbd,2bf3e0,29951f10,2025-04-07,section,absent,EXC-361
att-8c6ad9dfe1,63dbd,24386e,29951f10,2025-04-07,section,present,
att-1ee40a9de6,63dbd,5dda77,29951f10,2025-04-07,section,present,
att-451f23de30,63dbd,494965,29951f10,2025-04-07,section,present,
att-7075d91123,63dbd,4fa9b9,29951f10,2025-04-07,section,present,
att-ca975f6814,63dbd,9bc3e4,b454804a,2025-04-07,section,present,
att-49c84d9e29,63dbd,a5c3f1,b454804a,2025-04-07,section,present,
att-a1f92c62f6,63dbd,dc684d,b454804a,2025-04-07,section,present,
att-773c7ea76c,63dbd,0f6ec6,b454804a,2025-04-07,section,present,
att-feace51075,63dbd,a05d30,b454804a,2025-04-07,section,tardy,EXC-962
att-1bd87c1fe4,63dbd,daf75f,b454804a,2025-04-07,section,present,
att-cd268006de,63dbd,09a101,b454804a,2025-04-07,section,present,
att-7156e212a5,63dbd,f985f6,b454804a,2025-04-07,section,present,
att-da063027e6,63dbd,22a70a,b454804a,2025-04-07,section,present,
att-8dc4ab192a,63dbd,e947f4,b454804a,2025-04-07,section,present,
att-0637597bb3,63dbd,e19e2d,b454804a,2025-04-07,section,present,
att-92f99f4130,63dbd,07af94,b454804a,2025-04-07,section,present,
att-5afe457ad4,63dbd,bb359e,b454804a,2025-04-07,section,tardy,EXC-820
att-bdcdf40abd,63dbd,639944,b454804a,2025-04-07,section,tardy,EXC-916
att-cbc4ce30d8,63dbd,b3c980,b454804a,2025-04-07,section,present,
att-5ac13867be,63dbd,3348f3,395a3fd9,2025-04-07,section,present,
att-d0ca19d223,63dbd,f4dc7c,395a3fd9,2025-04-07,section,present,
att-af2d4d909b,63dbd,fb181b,395a3fd9,2025-04-07,section,present,
att-e6f219fee4,63dbd,5d7d73,395a3fd9,2025-04-07,section,present,
att-c89c09750b,63dbd,6ce5fe,395a3fd9,2025-04-07,section,present,
att-76575237c4,63dbd,4d9763,395a3fd9,2025-04-07,section,absent,EXC-114
att-4b17989ab1,63dbd,5fd4c6,395a3fd9,2025-04-07,section,tardy,EXC-777
att-370bd82146,63dbd,80e981,395a3fd9,2025-04-07,section,present,
att-063087f635,63dbd,48a81a,395a3fd9,2025-04-07,section,present,
att-675dd128d8,63dbd,a4a376,395a3fd9,2025-04-07,section,present,
att-93b1b72bc4,63dbd,646f60,395a3fd9,2025-04-07,section,present,
att-a0efd40b4d,63dbd,6830ba,395a3fd9,2025-04-07,section,present,
att-6e23c0f47e,63dbd,49b7a2,395a3fd9,2025-04-07,section,present,
att-ce2991d48e,63dbd,6a72ff,395a3fd9,2025-04-07,section,present,
att-19ac170725,63dbd,ff2e08,395a3fd9,2025-04-07,section,present,
att-bf2231a590,63dbd,53b7b6,2442b80a,2025-04-07,section,present,
att-9bc667b8a3,63dbd,064693,2442b80a,2025-04-07,section,present,
att-4b71a2500d,63dbd,dceada,2442b80a,2025-04-07,section,present,
att-99327bde70,63dbd,410749,2442b80a,2025-04-07,section,present,
att-85a3281b0b,63dbd,b2fc52,2442b80a,2025-04-07,section,present,
att-2b9c992a43,63dbd,481cad,2442b80a,2025-04-07,section,present,
att-043c73d129,63dbd,0fd397,2442b80a,2025-04-07,section,present,
att-82de4164f5,63dbd,fc1408,2442b80a,2025-04-07,section,present,
att-fb0f96df87,63dbd,1469f5,2442b80a,2025-04-07,section,present,
att-88549913c3,63dbd,d805b9,2442b80a,2025-04-07,section,present,
att-76a558a900,63dbd,8818b2,2442b80a,2025-04-07,section,present,
att-6d1ef3d8a9,63dbd,3ad21a,2442b80a,2025-04-07,section,present,
att-cfd9b91eca,63dbd,6eb739,2442b80a,2025-04-07,section,present,
att-d6dcb9fa48,63dbd,e3a2f2,2442b80a,2025-04-07,section,tardy,EXC-468
att-8410ed662e,63dbd,c6c16d,2442b80a,2025-04-07,section,present,
att-7108ffea9a,a4d7d3,078753,90fc9160,2025-04-07,section,absent,EXC-246
att-7ad4245b1f,a4d7d3,60fc76,90fc9160,2025-04-07,section,present,
att-f7455549ba,a4d7d3,f12908,90fc9160,2025-04-07,section,present,
att-f3beb15128,a4d7d3,a14977,90fc9160,2025-04-07,section,present,
att-d2b2f24162,a4d7d3,f453d7,90fc9160,2025-04-07,section,present,
att-6afb54e655,a4d7d3,4c4549,90fc9160,2025-04-07,section,present,
att-babf1d6e09,a4d7d3,cffc78,90fc9160,2025-04-07,section,present,
att-5a55262a47,a4d7d3,ee0b6c,90fc9160,2025-04-07,section,present,
att-56c66c79fb,a4d7d3,773613,90fc9160,2025-04-07,section,present,
att-120c20e11b,a4d7d3,130cdd,90fc9160,2025-04-07,section,present,
att-510228ae20,a4d7d3,cc3376,90fc9160,2025-04-07,section,present,
att-42f95ef45c,a4d7d3,06c0d0,90fc9160,2025-04-07,section,present,
att-0cbb20774f,a4d7d3,817c8b,90fc9160,2025-04-07,section,present,
att-a4ffd3db59,a4d7d3,21cf7b,90fc9160,2025-04-07,section,present,
att-2c2d875abc,a4d7d3,0515f6,90fc9160,2025-04-07,section,present,
att-ce21fc03ae,a4d7d3,ed4dca,48af789f,2025-04-07,section,tardy,EXC-103
att-1547fad3e7,a4d7d3,5b0a60,48af789f,2025-04-07,section,present,
att-a643d76a56,a4d7d3,81fe57,48af789f,2025-04-07,section,present,
att-afb47c0604,a4d7d3,bd95db,48af789f,2025-04-07,section,present,
att-cd60835c7c,a4d7d3,9ab604,48af789f,2025-04-07,section,present,
att-3efb3d3a14,a4d7d3,569a16,48af789f,2025-04-07,section,present,
att-2194d85ace,a4d7d3,82e59d,48af789f,2025-04-07,section,present,
att-a9451b7328,a4d7d3,9efd44,48af789f,2025-04-07,section,present,
att-fbaf4b94eb,a4d7d3,d98cd0,48af789f,2025-04-07,section,present,
att-977e05e861,a4d7d3,4a2512,48af789f,2025-04-07,section,present,
att-382b814442,a4d7d3,03870c,48af789f,2025-04-07,section,tardy,EXC-630
att-520aec148a,a4d7d3,aba841,48af789f,2025-04-07,section,present,
att-11777a9666,a4d7d3,51b342,48af789f,2025-04-07,section,present,
att-1e0bb6b35a,a4d7d3,395dd5,48af789f,2025-04-07,section,present,
att-2020f3deeb,a4d7d3,f7ff81,48af789f,2025-04-07,section,present,
att-25cb4c5b84,a4d7d3,46e320,3d6ebcb3,2025-04-07,section,present,
att-275c1e49ff,a4d7d3,0edcd8,3d6ebcb3,2025-04-07,section,present,
att-a39268593a,a4d7d3,a29a2a,3d6ebcb3,2025-04-07,section,present,
att-c5c5d718c2,a4d7d3,3fae21,3d6ebcb3,2025-04-07,section,present,
att-2e53e03484,a4d7d3,5cb972,3d6ebcb3,2025-04-07,section,present,
att-5e68f06740,a4d7d3,de44b8,3d6ebcb3,2025-04-07,section,present,
att-0796bf9700,a4d7d3,7e87a5,3d6ebcb3,2025-04-07,section,present,
att-b634c6e73e,a4d7d3,f4b72c,3d6ebcb3,2025-04-07,section,present,
att-5efcc8fb01,a4d7d3,b1bfc3,3d6ebcb3,2025-04-07,section,present,
att-5792b87422,a4d7d3,db3fe0,3d6ebcb3,2025-04-07,section,present,
att-5f30aa9140,a4d7d3,f13827,3d6ebcb3,2025-04-07,section,present,
att-3762d9d92a,a4d7d3,f64a48,3d6ebcb3,2025-04-07,section,present,
att-4d277a6fe3,a4d7d3,ab0659,3d6ebcb3,2025-04-07,section,present,
att-6ad2751b93,a4d7d3,c40e2b,3d6ebcb3,2025-04-07,section,present,
att-f4589ecde8,a4d7d3,77f5b9,3d6ebcb3,2025-04-07,section,present,
att-8a7be54562,a4d7d3,fc28b9,a6dc07d3,2025-04-07,section,tardy,EXC-456
att-4f8709f996,a4d7d3,5b092e,a6dc07d3,2025-04-07,section,present,
att-c72b6072f9,a4d7d3,696f82,a6dc07d3,2025-04-07,section,present,
att-2fa58d80df,a4d7d3,5f4abd,a6dc07d3,2025-04-07,section,present,
att-16158f513e,a4d7d3,6d1a17,a6dc07d3,2025-04-07,section,tardy,EXC-768
att-a6cfda4d4d,a4d7d3,527dc8,a6dc07d3,2025-04-07,section,absent,EXC-229
att-670e605492,a4d7d3,93e75e,a6dc07d3,2025-04-07,section,present,
att-26dddc6260,a4d7d3,e1bc5e,a6dc07d3,2025-04-07,section,present,
att-cf6e339c69,a4d7d3,ab52c2,a6dc07d3,2025-04-07,section,present,
att-bbb00c08b9,a4d7d3,c47396,a6dc07d3,2025-04-07,section,present,
att-a70ef400cb,a4d7d3,db4219,a6dc07d3,2025-04-07,section,present,
att-a10046b2d0,a4d7d3,cc1109,a6dc07d3,2025-04-07,section,present,
att-a2de05b746,a4d7d3,d16c61,a6dc07d3,2025-04-07,section,present,
att-1153fe775f,a4d7d3,19114d,a6dc07d3,2025-04-07,section,present,
att-94445cf6b3,a4d7d3,41d04c,a6dc07d3,2025-04-07,section,present,
att-74023a5dfe,a4d7d3,e3bf3a,8ba8dc07,2025-04-07,section,present,
att-7f49aeedf6,a4d7d3,f64dfa,8ba8dc07,2025-04-07,section,present,
att-1e34ef0ac8,a4d7d3,e237c0,8ba8dc07,2025-04-07,section,present,
att-e0a7cec1e3,a4d7d3,c825a4,8ba8dc07,2025-04-07,section,present,
att-05de6c1f02,a4d7d3,8b84b0,8ba8dc07,2025-04-07,section,present,
att-24c51c851f,a4d7d3,8cf647,8ba8dc07,2025-04-07,section,present,
att-5267157d7f,a4d7d3,c9f5c1,8ba8dc07,2025-04-07,section,present,
att-4b943a877d,a4d7d3,fc7e24,8ba8dc07,2025-04-07,section,present,
att-10e15ae614,a4d7d3,3110a7,8ba8dc07,2025-04-07,section,present,
att-a68d7b4a98,a4d7d3,7384eb,8ba8dc07,2025-04-07,section,present,
att-3df7e56c40,a4d7d3,9fbd8e,8ba8dc07,2025-04-07,section,present,
att-6ed5f47829,a4d7d3,88b328,8ba8dc07,2025-04-07,section,present,
att-1e6dd3db3d,a4d7d3,148b2f,8ba8dc07,2025-04-07,section,present,
att-567656c480,a4d7d3,352d61,8ba8dc07,2025-04-07,section,present,
att-3fe1af0cc5,a4d7d3,c601a7,8ba8dc07,2025-04-07,section,present,
att-a9093bc5ab,a4d7d3,80d492,e6522f3e,2025-04-07,section,present,
att-edcfcb2f08,a4d7d3,96da5f,e6522f3e,2025-04-07,section,present,
att-8da15a8f81,a4d7d3,c0da4e,e6522f3e,2025-04-07,section,present,
att-7f37c109a4,a4d7d3,4270f9,e6522f3e,2025-04-07,section,present,
att-30a9fd19e4,a4d7d3,55fa1a,e6522f3e,2025-04-07,section,present,
att-65b0ee22f3,a4d7d3,31fcc6,e6522f3e,2025-04-07,section,present,
att-3d94a5e685,a4d7d3,834be3,e6522f3e,2025-04-07,section,present,
att-ae18670895,a4d7d3,4d4bfc,e6522f3e,2025-04-07,section,present,
att-ae3fe5ef66,a4d7d3,bb5b49,e6522f3e,2025-04-07,section,present,
att-b27f658982,a4d7d3,c820c9,e6522f3e,2025-04-07,section,present,
att-7d599847ba,a4d7d3,2d4385,e6522f3e,2025-04-07,section,present,
att-683173f46e,a4d7d3,ca62dd,e6522f3e,2025-04-07,section,present,
att-4111f9bd9b,a4d7d3,992603,e6522f3e,2025-04-07,section,present,
att-8b7e5d10e6,a4d7d3,c21fff,e6522f3e,2025-04-07,section,present,
att-784d2682cb,a4d7d3,415fe8,e6522f3e,2025-04-07,section,present,
att-5b771ed1dc,a4d7d3,45dc2b,08cd2ee0,2025-04-07,section,present,
att-4d3cb49254,a4d7d3,d31b22,08cd2ee0,2025-04-07,section,present,
att-f996935e9f,a4d7d3,526faa,08cd2ee0,2025-04-07,section,present,
